Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
24197,1.3,Ideal,F,VVS2,62.1,55.0,6.96,7.04,4.35,12629
1240,1.02,Very Good,F,SI1,61.9,58.0,6.43,6.49,4.0,5019
21248,0.83,Premium,E,SI1,62.2,59.0,6.05,5.97,3.74,2913
2299,1.0,Very Good,E,SI2,58.7,59.0,6.5,6.58,3.84,4975
15759,0.5,Premium,D,VS2,62.1,58.0,5.08,5.03,3.14,1845
20716,0.52,Ideal,G,VVS2,62.3,56.0,5.15,5.18,3.22,1906
5078,1.24,Premium,F,SI2,61.4,58.0,6.94,6.9,4.25,5889
16794,1.51,Premium,H,SI1,61.2,60.0,7.46,7.37,4.54,10012
11458,1.24,Very Good,G,SI2,60.5,60.0,6.93,7.01,4.22,6354
6949,1.28,Good,G,SI1,57.6,62.0,7.17,7.13,4.12,6175
10770,0.72,Very Good,F,VS2,63.3,57.0,5.69,5.72,3.61,2931
3347,1.2,Ideal,F,VS1,62.1,58.0,6.78,6.84,4.23,10367
8406,1.01,Premium,D,VVS2,62.2,59.0,6.36,6.3,3.94,8065
3163,0.4,Ideal,E,VVS2,61.7,55.0,4.76,4.74,2.93,1238
19162,0.31,Premium,G,VS1,61.8,59.0,4.35,4.32,2.68,802
21434,0.54,Ideal,F,VS1,60.9,57.0,5.21,5.26,3.19,1772
6384,1.16,Ideal,H,VS2,62.1,57.0,6.7,6.73,4.17,6954
16890,0.31,Good,G,SI2,63.2,55.0,4.31,4.33,2.73,408
8589,0.3,Very Good,H,VVS1,61.1,61.0,4.27,4.3,2.62,638
8846,0.71,Very Good,E,VVS1,63.0,57.0,5.66,5.7,3.58,3808
19069,0.32,Premium,E,SI2,62.4,58.0,4.4,4.35,2.73,576
1502,0.42,Ideal,G,VVS1,60.0,57.0,4.86,4.84,2.91,1235
7621,0.7,Ideal,G,SI2,61.3,58.0,5.67,5.69,3.48,2234
11423,0.31,Premium,G,VS1,62.8,58.0,4.3,4.27,2.69,802
2052,0.3,Premium,H,VVS2,60.6,58.0,4.35,4.33,2.63,776
11400,1.31,Very Good,I,VS1,62.3,58.0,6.99,7.03,4.37,6885
19274,1.37,Very Good,H,VS1,62.0,59.0,7.08,7.12,4.4,9046
14067,0.51,Very Good,D,VS1,62.4,58.0,5.13,5.16,3.21,1849
13278,1.08,Premium,G,SI2,60.3,58.0,6.72,6.65,4.03,4442
13149,1.05,Ideal,H,IF,61.2,55.0,6.62,6.59,4.04,7329
20004,1.16,Fair,F,VS1,57.8,67.0,6.97,6.84,3.99,7094
5879,1.26,Premium,D,VS2,62.5,59.0,6.91,6.85,4.3,9720
21981,1.04,Premium,I,I1,61.6,61.0,6.47,6.45,3.98,2870
8752,0.31,Premium,I,VVS1,62.2,60.0,4.32,4.3,2.68,732
2008,1.52,Good,E,I1,57.3,58.0,7.53,7.42,4.28,3105
3203,0.46,Ideal,E,VVS2,62.6,55.0,4.92,4.95,3.09,1657
632,1.51,Premium,H,SI1,60.7,59.0,7.43,7.39,4.5,10020
23782,0.36,Good,D,VS2,63.4,54.0,4.51,4.57,2.88,739
2525,2.07,Ideal,G,SI2,62.0,55.0,8.23,8.13,5.07,17095
26818,1.33,Premium,E,SI2,62.5,58.0,6.99,7.03,4.38,6963
25871,0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,3377
18001,0.38,Ideal,E,VS1,60.7,56.0,4.7,4.72,2.86,933
1591,1.09,Premium,F,SI1,62.7,58.0,6.51,6.56,4.1,5287
7687,0.72,Ideal,E,SI1,60.3,57.0,5.83,5.85,3.52,2847
7579,0.5,Very Good,H,VS1,63.0,56.0,5.02,5.05,3.17,1410
9709,1.0,Very Good,H,SI1,61.8,57.0,6.39,6.42,3.96,4995
10865,1.21,Premium,D,SI2,59.7,58.0,7.06,6.96,4.19,4946
11773,0.71,Very Good,G,SI1,63.2,58.0,5.68,5.65,3.58,2147
7795,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,612
9229,0.54,Very Good,J,SI1,61.3,55.0,5.23,5.28,3.22,1080
3247,1.17,Premium,H,SI1,62.5,57.0,6.79,6.75,4.23,5751
24488,0.3,Premium,E,VS2,62.1,59.0,4.29,4.27,2.66,844
22597,0.3,Very Good,I,SI1,63.3,59.0,4.3,4.23,2.7,506
16514,1.06,Very Good,G,VS1,63.4,57.0,6.48,6.45,4.1,6595
7370,0.32,Premium,D,VVS2,,60.0,4.37,4.41,2.7,926
14061,0.9,Very Good,D,SI1,60.6,59.0,6.23,6.28,3.79,5040
7638,0.32,Premium,H,VS2,62.3,57.0,4.39,4.37,2.73,648
19797,0.6,Very Good,D,VS2,63.7,56.0,5.34,5.36,3.41,2010
24942,2.08,Good,I,SI2,63.8,58.0,8.02,8.1,5.14,13956
4780,1.51,Very Good,D,VS2,63.2,57.0,7.27,7.25,4.59,12311
8347,0.31,Very Good,D,VS2,61.6,55.0,4.37,4.4,2.7,692
20054,1.54,Premium,F,SI1,60.9,59.0,7.56,7.46,4.57,11897
25102,1.13,Premium,G,VVS1,59.3,59.0,6.87,6.79,4.05,8868
26042,0.46,Ideal,J,VS1,62.6,53.9,4.92,4.95,3.09,851
2498,1.56,Very Good,H,SI2,58.7,63.0,7.73,7.55,4.49,7583
24859,0.7,Fair,H,SI1,61.0,66.0,5.68,5.64,3.45,1995
5019,1.2,Ideal,H,I1,58.6,57.0,7.01,6.96,4.09,3763
16803,2.0,Very Good,I,SI2,63.1,56.0,7.98,7.84,5.0,9435
23191,0.49,Good,D,VS1,57.5,60.0,5.18,5.25,3.0,1738
13925,0.31,Very Good,E,SI1,63.1,55.0,4.36,4.33,2.74,698
3742,0.35,Premium,D,SI1,60.9,58.0,4.55,4.52,2.76,827
2244,1.72,Good,F,SI1,63.2,61.0,7.57,7.62,4.8,13499
12348,0.41,Very Good,F,SI1,63.5,56.0,4.75,4.7,3.0,904
24951,1.24,Ideal,F,VS1,61.5,54.0,6.93,6.89,4.25,10138
9076,0.56,Ideal,F,VS2,60.8,57.0,5.35,5.42,3.28,1619
10069,0.5,Very Good,F,VS2,62.8,57.0,5.05,5.08,3.18,1402
268,0.38,Ideal,H,SI1,61.2,56.0,4.68,4.63,2.85,834
6030,0.27,Ideal,G,IF,61.0,56.0,4.17,4.19,2.55,672
23812,2.08,Premium,H,VS2,62.0,58.0,8.19,8.1,5.05,17258
7672,0.36,Premium,E,SI2,61.5,58.0,4.56,4.61,2.82,505
13901,1.32,Premium,H,SI1,61.5,61.0,7.05,6.97,4.31,7163
7766,1.2,Very Good,I,SI1,62.8,57.0,6.7,6.74,4.22,5408
17475,1.2,Premium,H,SI2,62.0,58.0,6.91,6.76,4.24,5376
79,1.2,Premium,G,SI1,62.2,58.0,6.8,6.7,4.2,5154
16320,2.5,Good,J,VS2,62.0,58.0,8.63,8.6,5.34,18325
23469,0.4,Good,F,I1,63.3,60.4,4.64,4.68,2.95,491
16448,0.9,Ideal,J,VS1,62.6,55.0,6.13,6.11,3.83,3048
2594,1.0,Good,G,SI1,57.2,59.0,6.66,6.62,3.8,4758
22744,0.31,Ideal,H,VVS2,62.8,57.0,4.33,4.3,2.71,802
7257,0.3,Very Good,I,VS1,62.0,58.0,4.25,4.3,2.65,473
9886,0.59,Premium,H,SI1,,58.0,5.42,5.35,3.36,1265
25067,0.4,Ideal,E,VS2,62.4,56.0,4.71,4.74,2.95,912
16609,0.51,Ideal,E,VS2,62.0,56.0,5.15,5.11,3.18,1781
6508,0.3,Ideal,E,VS2,62.0,55.0,4.3,4.35,2.68,658
21303,0.23,Very Good,D,VS2,62.7,58.0,3.86,3.89,2.43,362
4032,0.5,Very Good,D,SI1,61.9,61.0,5.09,5.12,3.16,1436
13267,0.74,Very Good,G,SI2,63.8,56.0,5.7,5.74,3.65,2423
12635,1.03,Premium,J,I1,62.8,55.0,6.43,6.41,4.03,2392
6171,0.91,Premium,G,VS2,60.8,56.0,6.28,6.21,3.8,4357
16321,0.55,Ideal,D,VVS2,61.1,57.0,5.32,5.29,3.24,2644
10786,0.77,Ideal,H,VS2,60.9,56.0,5.89,5.94,3.61,3332
12117,0.71,Ideal,G,SI1,61.4,55.0,5.75,5.79,3.54,2423
333,0.32,Ideal,E,VVS2,61.3,55.0,4.41,4.43,2.71,1010
6647,0.23,Very Good,E,VVS2,61.1,58.0,3.93,3.99,2.42,505
3763,1.13,Ideal,F,SI1,59.7,57.0,6.82,6.79,4.06,5342
10426,0.59,Ideal,E,VS1,62.3,56.0,5.4,5.38,3.36,2294
409,0.41,Fair,D,VVS2,64.5,57.0,4.68,4.65,3.01,1089
22451,0.9,Ideal,G,SI1,62.4,57.0,6.15,6.19,3.85,4059
19051,0.57,Ideal,E,VS2,61.5,57.0,5.35,5.32,3.28,2491
12067,0.41,Premium,E,SI1,58.8,62.0,4.87,4.85,2.86,852
375,1.39,Ideal,J,VS2,60.9,57.0,7.2,7.25,4.4,6831
19745,1.0,Very Good,G,VS2,61.8,59.0,6.29,6.37,3.91,5600
509,0.36,Ideal,D,SI2,62.3,57.0,4.57,4.52,2.83,689
4589,0.41,Very Good,F,VS1,60.7,56.0,4.77,4.82,2.91,1007
21408,1.01,Good,G,VS2,63.2,57.0,6.3,6.35,4.0,5599
21858,0.35,Premium,G,VS1,61.2,58.0,4.51,4.54,2.77,706
925,0.32,Ideal,D,VVS1,61.5,57.0,4.45,4.43,2.73,1140
12598,0.36,Premium,E,SI1,62.2,59.0,4.53,4.57,2.83,589
15132,0.7,Good,I,VS1,63.1,57.0,5.59,5.67,3.55,2390
12440,0.37,Ideal,E,SI1,61.9,56.0,4.57,4.6,2.84,649
17310,1.35,Ideal,G,VS1,62.7,57.0,7.02,7.07,4.42,10656
13415,0.34,Ideal,F,SI2,61.9,54.0,4.51,4.53,2.8,426
12620,1.03,Ideal,H,SI2,61.1,57.0,6.48,6.52,3.97,4325
19648,0.33,Ideal,E,VVS1,62.2,55.0,4.42,4.46,2.76,986
4585,0.91,Ideal,H,SI1,62.1,57.0,6.18,6.21,3.85,4919
5314,2.01,Very Good,I,VS1,62.8,59.0,8.02,8.07,5.05,17877
15715,1.14,Premium,G,SI2,61.1,59.0,6.77,6.72,4.12,4688
22361,0.55,Very Good,G,SI1,60.7,56.0,5.32,5.38,3.25,1141
13963,0.29,Ideal,E,VVS1,62.7,55.0,4.22,4.2,2.64,858
13148,0.9,Very Good,I,SI1,,55.0,6.19,6.28,3.83,3271
16143,0.4,Ideal,E,VS1,62.0,54.0,4.77,4.74,2.95,1125
9054,0.3,Ideal,G,IF,61.4,57.0,4.37,4.33,2.67,956
18108,0.71,Ideal,J,VS1,62.3,55.0,5.7,5.73,3.56,2085
6582,1.02,Premium,H,SI2,62.7,59.0,6.41,6.34,4.0,4455
22471,1.0,Premium,D,VS2,60.8,61.0,6.41,6.39,3.89,6776
2984,1.03,Good,E,VS1,63.3,59.0,6.4,6.45,4.07,7251
20483,0.31,Ideal,D,VS2,61.9,56.0,4.34,4.38,2.7,734
17858,0.55,Premium,G,SI1,60.7,56.0,5.38,5.32,3.25,1226
16124,0.9,Very Good,D,SI1,62.4,63.0,6.13,6.04,3.8,3812
19986,0.7,Premium,I,VVS1,61.2,58.0,5.72,5.65,3.48,2536
6877,1.22,Very Good,H,SI2,63.1,59.0,6.81,6.75,4.28,5192
21734,2.01,Very Good,F,SI2,63.3,59.0,7.98,7.89,5.02,11925
5440,0.93,Ideal,G,SI1,60.1,57.0,6.33,6.41,3.83,5126
4470,1.53,Premium,J,VVS1,61.6,58.0,7.37,7.4,4.55,9155
14706,0.34,Very Good,F,VS2,61.5,58.2,4.49,4.51,2.77,730
22654,1.18,Very Good,F,VVS1,60.4,59.0,6.82,6.86,4.13,12175
10757,1.2,Ideal,I,SI1,61.8,56.0,6.77,6.8,4.19,5412
4568,1.34,Premium,G,VS2,60.7,59.0,7.07,7.04,4.28,9293
16818,0.31,Ideal,E,VS2,61.0,56.0,4.34,4.38,2.66,680
3088,0.57,Premium,H,SI1,59.3,58.0,5.46,5.4,3.22,1309
16986,0.93,Ideal,G,SI1,60.9,57.0,6.29,6.25,3.82,3521
8268,0.38,Premium,D,VVS1,60.4,59.0,4.7,4.71,2.84,1400
17845,0.45,Fair,F,VS1,66.9,54.0,4.85,4.75,3.21,945
6801,2.21,Very Good,G,SI2,60.7,62.0,8.42,8.48,5.13,15825
20539,1.16,Ideal,D,SI2,62.5,56.0,6.7,6.8,4.23,5615
10001,1.2,Ideal,I,SI2,63.0,57.0,6.77,6.7,4.24,4596
22606,0.31,Good,E,SI1,63.4,55.0,4.29,4.32,2.73,544
9669,0.4,Premium,G,VVS1,62.3,58.0,4.66,4.72,2.92,1123
24381,0.56,Ideal,G,VVS1,62.0,56.0,5.28,5.3,3.28,2202
17180,1.7,Good,J,VS2,64.0,58.0,7.41,7.47,4.76,8146
7004,0.3,Premium,D,SI1,62.4,60.0,4.23,4.26,2.65,552
13351,1.0,Premium,I,VS2,,59.0,6.47,6.39,3.96,4452
15403,0.92,Premium,E,SI1,62.2,58.0,6.23,6.18,3.86,4482
4048,1.01,Ideal,F,I1,62.2,54.0,6.42,6.44,4.0,3377
2727,0.61,Very Good,E,VS2,60.1,60.0,5.5,5.54,3.32,1884
3053,1.14,Ideal,G,VS1,60.9,57.0,6.7,6.82,4.12,7750
17663,1.51,Ideal,I,VS2,,54.0,7.38,7.42,4.57,9891
7196,0.87,Very Good,J,SI1,63.1,60.0,6.03,5.96,3.78,2379
21134,0.32,Ideal,E,SI2,,55.0,4.36,4.41,2.72,449
5834,1.01,Good,H,SI1,59.4,60.0,6.49,6.54,3.87,4616
19470,0.32,Ideal,D,SI2,61.8,55.0,4.42,4.38,2.72,612
14348,2.01,Premium,I,VS2,61.1,60.0,8.06,8.12,4.94,17433
1993,1.7,Good,G,VS1,63.5,56.0,7.53,7.64,4.82,14445
6004,0.91,Premium,E,SI1,60.5,61.0,6.23,6.19,3.76,4138
24196,0.76,Very Good,J,VS2,61.2,57.0,5.86,5.91,3.6,2206
17036,0.44,Ideal,E,VS2,61.5,56.0,4.9,4.92,3.02,1003
19878,2.01,Premium,I,VS2,60.3,62.0,8.13,8.08,4.89,15939
23068,0.32,Ideal,E,VS2,62.6,53.0,4.37,4.38,2.74,702
7173,0.55,Very Good,G,VS1,59.4,62.0,5.32,5.36,3.17,1667
23319,0.32,Ideal,G,SI2,63.0,56.0,4.35,4.32,2.73,540
8218,1.25,Premium,G,VS2,61.2,57.0,6.95,6.91,4.24,7948
8192,0.92,Premium,D,SI1,62.5,59.0,6.24,6.14,3.87,5028
21391,0.5,Ideal,I,VS2,61.6,54.0,5.11,5.14,3.16,1220
6466,0.31,Ideal,F,IF,61.8,54.0,4.33,4.37,2.69,979
23204,1.03,Ideal,G,VS1,,56.0,6.52,6.5,3.99,7648
26534,0.9,Premium,E,SI1,59.0,59.0,6.34,6.3,3.73,3508
6567,1.06,Very Good,F,VS2,62.7,55.0,6.54,6.5,4.09,6627
7011,2.01,Very Good,I,VS1,63.5,59.0,8.03,7.93,5.07,14792
26504,1.1,Ideal,I,VS1,62.3,55.0,6.64,6.6,4.12,5864
1866,1.51,Good,D,VS1,63.7,55.0,7.28,7.22,4.62,17111
25596,0.41,Ideal,E,SI1,62.1,54.0,4.81,4.76,2.97,969
24103,1.1,Premium,I,SI2,62.6,59.0,6.57,6.53,4.1,4269
2248,1.0,Premium,H,VS2,59.8,56.0,6.5,6.48,3.88,3819
22793,1.01,Premium,I,SI1,60.8,61.0,6.47,6.43,3.92,4525
10472,2.02,Ideal,H,SI2,62.7,57.0,8.05,8.0,5.03,15785
1908,1.11,Ideal,E,VVS1,61.3,54.0,6.68,6.72,4.11,12725
5398,0.51,Very Good,E,SI1,61.2,61.0,5.13,5.16,3.15,1304
9601,2.01,Premium,I,SI2,63.0,56.0,8.05,7.96,5.05,11312
26956,0.92,Good,E,SI1,63.3,57.0,6.17,6.22,3.92,3649
19652,0.32,Premium,G,SI1,60.9,58.0,4.44,4.39,2.69,612
2560,1.01,Good,E,SI1,63.6,60.0,6.38,6.32,4.04,5226
455,0.93,Premium,G,VS1,62.1,59.0,6.21,6.16,3.84,4793
11303,1.05,Good,I,VS2,63.1,58.0,6.42,6.47,4.07,4529
11859,0.93,Ideal,D,SI1,61.6,57.0,6.27,6.33,3.88,4724
22225,1.03,Premium,F,SI2,61.4,57.0,6.6,6.53,4.03,4586
24293,0.32,Good,E,SI1,63.1,56.0,4.36,4.39,2.76,561
12368,0.42,Premium,H,VS1,61.7,59.0,4.83,4.76,2.96,1087
9626,2.26,Ideal,H,SI2,62.2,56.0,8.38,8.35,5.2,17312
18151,1.1,Good,H,SI2,57.6,61.0,6.82,6.73,3.9,3696
11618,0.28,Very Good,G,VVS2,61.4,55.0,4.21,4.24,2.59,522
19774,1.04,Premium,E,VVS2,62.8,58.0,6.45,6.42,4.04,9882
4769,0.54,Ideal,G,VVS2,61.9,57.0,5.22,5.25,3.24,1981
3605,1.29,Ideal,G,VS2,61.3,57.0,6.99,7.07,4.31,9243
24403,0.41,Ideal,J,SI2,62.5,54.0,4.78,4.79,2.99,731
5150,0.32,Ideal,G,VVS2,62.0,56.0,4.41,4.43,2.74,708
25694,0.33,Premium,D,SI2,62.7,58.0,4.41,4.39,2.76,631
18223,0.31,Ideal,G,IF,61.0,56.0,4.37,4.39,2.67,924
15549,1.03,Premium,D,SI2,62.5,54.0,6.5,6.42,4.04,4764
4105,1.01,Very Good,F,VVS2,61.9,56.0,6.42,6.48,3.99,8525
15820,0.5,Very Good,E,SI1,63.3,57.0,5.01,4.94,3.15,1374
9765,0.3,Ideal,E,VVS2,61.4,56.0,4.33,4.37,2.67,949
14765,0.7,Fair,E,SI2,64.6,53.0,5.58,5.63,3.62,2092
23496,1.1,Ideal,H,VS1,61.7,56.0,6.61,6.65,4.09,6630
19786,1.32,Premium,F,VS1,61.7,59.0,6.95,6.99,4.3,10977
5875,0.4,Ideal,G,IF,61.8,55.0,4.75,4.79,2.95,1239
23533,1.6,Premium,G,VVS2,60.6,60.0,7.57,7.51,4.57,16215
6434,1.55,Premium,H,VS2,62.7,57.0,7.42,7.36,4.63,10827
22190,0.31,Very Good,H,VS2,63.1,58.0,4.34,4.31,2.73,628
10533,1.2,Ideal,E,VS2,61.3,56.0,6.89,6.84,4.21,10214
11681,0.96,Very Good,I,SI2,62.7,58.0,6.2,6.24,3.9,3286
4058,1.01,Very Good,F,SI2,60.0,55.0,6.56,6.53,3.93,4425
21622,0.43,Ideal,I,VS2,62.0,55.0,4.84,4.87,3.01,716
3013,2.01,Fair,D,SI2,59.4,66.0,8.2,8.17,4.86,15627
18279,0.41,Ideal,E,SI1,62.6,57.0,4.73,4.72,2.96,969
6798,1.02,Good,G,VVS2,63.1,59.0,6.38,6.45,4.05,7800
14574,0.33,Ideal,F,VVS1,61.1,56.0,4.45,4.48,2.73,893
24485,0.5,Good,E,SI2,63.3,56.0,5.05,5.09,3.21,1077
13315,0.57,Fair,E,SI1,64.6,59.0,5.22,5.18,3.36,1383
2476,1.51,Good,J,VS2,59.5,61.0,7.45,7.62,4.48,7476
7302,1.31,Premium,G,VS2,60.3,59.0,7.12,7.08,4.28,8979
1126,1.27,Premium,G,SI1,61.4,59.0,6.98,6.94,4.27,7133
24364,0.4,Premium,F,SI1,62.7,57.0,4.7,4.68,2.94,945
8562,1.02,Ideal,H,SI2,61.6,56.0,6.47,6.51,4.0,3927
16584,0.37,Premium,G,VS2,61.2,60.0,4.63,4.58,2.82,833
21525,0.36,Premium,E,VS2,61.8,58.0,4.57,4.52,2.81,1013
10855,0.53,Ideal,J,SI1,61.4,56.0,5.2,5.23,3.2,1042
12472,0.28,Good,E,VS1,63.1,55.0,4.15,4.18,2.63,458
22634,1.11,Ideal,E,SI2,61.4,58.0,6.63,6.66,4.08,5938
26147,0.31,Good,F,SI1,63.1,55.0,4.28,4.34,2.72,516
23129,0.44,Very Good,G,SI2,60.6,55.0,4.94,4.96,3.0,1016
19494,1.06,Premium,H,VS1,60.0,58.0,6.65,6.61,3.98,5236
8660,0.59,Ideal,E,SI1,62.4,55.0,5.39,5.34,3.35,1789
16795,0.57,Ideal,D,VS2,62.1,56.0,5.29,5.34,3.3,1864
10557,0.41,Ideal,G,VS2,62.2,57.0,4.71,4.74,2.94,827
9530,2.03,Ideal,I,SI1,62.9,57.0,8.06,8.02,5.06,15291
10723,0.42,Very Good,F,SI1,60.6,61.0,4.83,4.87,2.94,722
16411,0.31,Ideal,E,VS1,61.2,55.0,4.4,4.42,2.7,754
9493,1.09,Ideal,J,VS2,62.0,54.0,6.64,6.61,4.11,4361
17193,0.82,Premium,I,VS2,62.6,59.0,5.91,5.87,3.69,2648
3846,1.02,Very Good,F,SI1,60.2,60.0,6.55,6.61,3.96,5077
16780,0.41,Very Good,D,VS2,62.8,58.0,4.73,4.76,2.98,779
830,0.34,Ideal,G,SI1,61.2,57.0,4.53,4.56,2.78,507
20845,1.2,Very Good,J,VS1,59.1,61.0,6.94,7.0,4.12,5016
23336,0.7,Ideal,I,VS2,62.5,56.0,5.66,5.7,3.55,2232
21220,1.0,Very Good,E,VVS1,62.7,54.0,6.36,6.39,4.0,10463
9940,0.84,Very Good,F,VVS2,60.4,62.0,6.1,6.15,3.7,4318
13633,0.69,Ideal,H,SI1,62.1,57.0,5.65,5.62,3.5,1822
13995,0.57,Ideal,E,SI1,61.8,57.0,5.33,5.28,3.28,1728
15709,0.32,Ideal,F,VS1,61.9,56.0,4.4,4.35,2.71,900
22976,0.9,Premium,F,SI2,61.4,58.0,6.13,6.19,3.78,3619
15935,0.8,Very Good,F,SI1,63.1,58.0,5.89,5.93,3.73,3093
11651,0.3,Premium,H,VVS1,61.3,58.0,4.32,4.3,2.64,761
4144,1.58,Good,I,VS1,58.6,62.0,7.59,7.66,4.47,9775
14034,0.72,Ideal,H,VS1,61.6,59.0,5.75,5.78,3.55,2642
8074,2.01,Premium,J,SI1,60.3,56.0,8.02,7.96,4.82,11188
2860,0.3,Ideal,H,VVS1,61.1,58.0,4.33,4.35,2.65,665
10273,0.4,Ideal,I,VVS1,60.5,57.0,4.76,4.79,2.89,842
10836,0.53,Ideal,G,VVS2,61.4,57.0,5.19,5.26,3.21,1948
22276,1.18,Ideal,G,VVS2,61.3,55.0,6.86,6.81,4.19,10308
22999,0.55,Very Good,I,SI2,61.5,60.0,5.23,5.25,3.22,1087
22083,0.87,Very Good,H,SI1,62.2,57.0,6.05,6.11,3.78,3180
24452,0.5,Good,E,SI2,58.3,58.0,5.23,5.2,3.04,1101
22449,0.35,Premium,E,VVS1,60.7,59.0,4.55,4.58,2.77,1044
20700,1.1,Premium,H,SI2,62.6,57.0,6.6,6.56,4.12,4558
11168,0.71,Good,G,SI2,58.2,64.0,5.82,5.77,3.37,1902
4308,1.05,Premium,H,VS2,62.7,59.0,6.43,6.49,4.05,5370
18520,0.9,Good,G,VVS1,64.0,55.0,6.05,6.02,3.86,4382
15684,2.01,Premium,F,SI2,61.3,58.0,8.14,8.07,4.97,14067
11853,1.01,Premium,F,VS1,61.7,58.0,6.4,6.43,3.96,7372
22155,0.5,Ideal,D,SI1,61.8,55.0,5.11,5.15,3.17,1848
14343,0.4,Premium,E,SI1,62.0,61.0,4.71,4.67,2.91,882
22833,0.45,Ideal,G,VS1,59.0,60.0,4.98,5.05,2.96,1055
24409,0.33,Premium,G,VS2,61.3,61.0,4.47,4.43,2.73,693
25502,2.16,Ideal,G,SI2,62.5,54.2,8.23,8.27,5.16,18001
16921,1.01,Ideal,E,VVS2,60.0,55.0,6.56,6.6,3.95,9310
18935,1.5,Premium,H,SI1,61.8,60.0,7.31,7.23,4.49,10567
15014,0.3,Good,D,SI1,63.3,59.0,4.22,4.25,2.68,552
12134,1.05,Ideal,G,VS2,60.8,57.0,6.65,6.58,4.02,6604
19937,0.33,Ideal,F,VVS1,62.5,56.0,4.43,4.44,2.77,939
18441,1.09,Ideal,G,SI2,62.1,56.0,6.59,6.66,4.12,4586
11964,0.32,Very Good,H,VS2,62.3,57.0,4.37,4.39,2.73,505
8311,0.4,Very Good,G,SI1,63.3,58.0,4.69,4.66,2.96,840
9768,1.01,Ideal,G,VS2,61.7,57.0,6.48,6.45,3.99,5995
4010,0.31,Ideal,G,VVS1,62.8,57.0,4.33,4.3,2.71,977
22684,1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,9257
5880,0.25,Ideal,G,VVS2,61.9,55.0,4.07,4.1,2.53,525
6858,0.9,Good,H,SI2,62.7,64.0,6.09,6.0,3.79,2883
11097,1.2,Very Good,F,SI2,62.2,62.0,6.7,6.77,4.19,5247
15212,0.6,Ideal,E,SI1,61.5,56.0,5.51,5.39,3.35,1830
13209,0.91,Ideal,I,SI2,61.6,57.0,6.24,6.23,3.84,2981
16206,0.33,Ideal,G,VS1,61.9,56.0,4.48,4.44,2.76,854
22735,1.24,Premium,I,VS2,60.1,59.0,7.02,6.95,4.2,5889
18215,0.31,Very Good,I,VS2,63.1,54.0,4.34,4.31,2.73,558
11659,1.5,Premium,I,SI1,62.0,62.0,7.35,7.3,4.54,8736
26166,0.32,Ideal,G,VS1,61.2,56.0,4.44,4.42,2.71,828
5018,1.0,Ideal,G,VS1,62.2,56.0,6.35,6.41,3.97,6349
651,2.01,Good,G,SI2,63.6,59.0,7.97,7.9,5.05,11096
21269,1.15,Very Good,I,SI1,62.5,60.0,6.68,6.72,4.19,4851
12834,1.0,Premium,G,SI2,62.2,59.0,6.39,6.35,3.96,4480
11756,0.7,Ideal,D,SI2,62.0,57.0,5.68,5.65,3.51,2415
11640,0.28,Good,F,VVS2,64.9,57.0,4.13,4.16,2.69,492
5346,0.33,Ideal,I,SI1,61.5,57.0,4.46,4.49,2.75,445
378,0.9,Ideal,F,SI2,61.8,56.0,6.18,6.21,3.83,4593
15868,0.31,Very Good,D,IF,62.0,56.0,4.33,4.35,2.69,1331
7756,0.3,Very Good,F,VVS1,61.1,57.0,4.31,4.33,2.64,814
22659,0.32,Ideal,I,VS1,61.7,55.6,4.41,4.43,2.73,529
23288,0.39,Ideal,F,IF,61.0,56.0,4.72,4.75,2.89,1377
22511,0.3,Ideal,I,SI2,61.9,56.0,4.3,4.32,2.67,367
7176,0.27,Very Good,E,VS1,62.3,54.0,4.17,4.21,2.61,463
8435,1.01,Ideal,G,VS2,61.0,56.0,6.47,6.51,3.96,6734
25001,0.24,Very Good,D,VVS2,59.5,62.0,4.04,4.06,2.41,521
2789,0.36,Good,D,SI1,63.2,56.0,4.52,4.56,2.87,619
19880,0.56,Ideal,G,SI1,62.5,56.0,5.21,5.28,3.28,1340
8154,0.62,Ideal,F,SI1,62.7,54.0,5.47,5.53,3.45,1637
12473,0.31,Premium,H,IF,61.7,58.0,4.36,4.33,2.68,1046
21567,0.32,Ideal,I,VVS2,63.0,57.0,4.37,4.33,2.74,720
14928,0.7,Premium,D,SI2,60.4,60.0,5.74,5.79,3.48,2573
21899,1.0,Premium,G,VS1,61.9,60.0,6.39,6.31,3.93,5242
20558,0.32,Ideal,H,VVS2,61.9,55.0,4.37,4.39,2.71,645
18640,0.3,Ideal,G,SI1,61.2,56.0,4.33,4.36,2.65,487
8288,1.23,Premium,F,VS2,59.6,58.0,6.94,7.02,4.16,8855
23536,0.9,Very Good,G,VS2,62.5,57.0,6.12,6.14,3.83,4600
926,1.0,Ideal,H,SI1,61.4,55.0,6.49,6.44,3.97,4676
13002,0.3,Premium,G,VVS2,62.0,60.0,4.25,4.33,2.66,684
5596,1.64,Premium,H,SI1,59.3,61.0,7.68,7.64,4.54,11159
25760,0.3,Ideal,G,IF,62.1,55.0,4.32,4.35,2.69,863
6813,0.32,Ideal,E,VVS1,61.2,55.0,4.4,4.45,2.71,892
